,chr2L,chr2R,chr3L,chr3R,chrX,H3K4me2,ISWI,Chriz,WDS,MRG15,H3K79me3,RNA-polymerase-II,H1,H3K27me3,start_coord
1274,0.0,1.0,0.0,0.0,0.0,0.5772458504323753,0.12134763702122534,0.06444267947747709,0.17934460282608355,0.5520482648974446,0.8224435309682778,1.4821177895562785,-0.16579286876726634,-1.6155145011417071,0.212
1275,0.0,1.0,0.0,0.0,0.0,-0.13657891772804195,-0.13915085232909438,-0.09258127483270381,-0.07866577125871849,0.05349274129086389,-0.19075790788504154,-0.1752149023169932,-0.01336348375556075,-0.29605297091835264,0.214
1276,0.0,1.0,0.0,0.0,0.0,-0.018287007884844178,-0.06403696485253355,-0.03503395068679722,-0.004222364362835271,-0.03567407362039588,-0.10798168312749142,0.005680347200680776,-0.26706172923026916,-0.05382650283774267,0.216
1277,0.0,1.0,0.0,0.0,0.0,-0.019047933661792374,-0.06327135841934621,-0.03507205397389028,0.002498666475464311,-0.0322568071681745,-0.10483200965952141,0.0034660964026660473,-0.2689477041532266,-0.05242724188926396,0.218
1278,0.0,1.0,0.0,0.0,0.0,-0.01747088794719611,-0.06983887435271505,-0.038665364592425276,0.0039030691609463902,-0.033834887506805175,-0.08657383452293492,-0.0073256619380280994,-0.27128727065473235,-0.05382906122200561,0.22
1279,0.0,1.0,0.0,0.0,0.0,-0.49472957953751484,0.26135460911005415,0.011683367018072923,-0.4086261339385087,-0.27428225449022503,-1.2125144553617944,1.121373030497883,0.03385788022472958,-0.8013717165374924,0.222
1280,0.0,1.0,0.0,0.0,0.0,-1.5078534153295657,0.4608905458130664,0.08612717210504914,-1.2684118645007891,-0.8564666819134317,-2.6753985196070116,2.852244844381569,0.8089475764985269,-2.106724554107999,0.224
1281,0.0,1.0,0.0,0.0,0.0,-0.8254073347058103,0.20100697690211572,0.014461136202454693,-0.6200590944023914,-0.5228282179051722,-1.3966189273123881,1.6791450521850984,0.6191162098134639,-1.1156589852364864,0.226
1282,0.0,1.0,0.0,0.0,0.0,-1.2903825329623135,0.1387392735378157,0.10840314321908907,-0.5457401723670656,-0.9269032276948326,-2.2726538476569997,2.88966124420032,0.7162427209496186,-1.6398427389408436,0.228
1283,0.0,1.0,0.0,0.0,0.0,-0.01977735351887683,-0.06194528547166936,-0.03477089958273459,0.009797154313156337,-0.028379838469907777,-0.10104651050210073,0.002065098922857753,-0.2710868135062059,-0.05106213452847496,0.23
1284,0.0,1.0,0.0,0.0,0.0,-0.39707314451188064,-0.36747583195077327,-0.17477208138715944,-0.3590363437307857,-0.17987394867763026,-0.46407900106040756,0.3262647381997829,0.07417026026076236,-0.4225369721240715,0.232
1285,0.0,1.0,0.0,0.0,0.0,-0.08938124264442666,-0.14579988430220944,-0.05776280058643872,-0.08589045590650604,-0.09770769509406972,-0.16509208025589078,0.07887115854105484,-0.21602298330313166,-0.08214901118976228,0.234
1286,0.0,1.0,0.0,0.0,0.0,-0.22169944138835793,-0.30082706927966,-0.11624044477032745,-0.20842401062732444,-0.20353348460126536,-0.36606258512262707,0.17175524212282434,-0.14495555823912046,-0.21938454308396246,0.236
1287,0.0,1.0,0.0,0.0,0.0,-0.7560709513317351,-0.9272856393444352,-0.5160766297420404,-0.718842075488053,-0.8469653454158756,-1.052064871077589,0.4864280930337682,0.09466227819141958,-0.46601632712936475,0.238
1288,0.0,1.0,0.0,0.0,0.0,-1.0307924065738387,-1.0534917637205976,-0.965561055173762,-0.8590906917674912,-0.8347074518140011,-1.2008728334340688,-0.3544225947002046,-0.030873720857417155,-0.37074013473372697,0.24
1289,0.0,1.0,0.0,0.0,0.0,-0.8443908980468576,-1.096784829459686,-0.7866066679186067,-0.9520025743920107,-0.8251696224365379,-0.7586127973969651,-0.8163131265027718,0.5238468038352333,-0.20844733409462265,0.242
1290,0.0,1.0,0.0,0.0,0.0,-1.262370450809207,-1.073248681979333,-0.9472297922789547,-1.1084770316916095,-0.7687419439758288,-1.2489260260594666,-1.2519035208264944,0.467516706812613,-0.3269699593417502,0.244
1291,0.0,1.0,0.0,0.0,0.0,-0.9718238803861432,-0.9622515620275687,-0.6998241056020038,-0.7847288185425522,-0.7365214895098275,-0.9472444525773809,-0.7765927729445424,-0.2517209374447936,-0.2917059840868365,0.246
1292,0.0,1.0,0.0,0.0,0.0,-0.7921851803294714,-0.9832758021453945,-0.8753637400396714,-0.9355567184796849,-0.8547736167121797,-1.0489029997508998,-0.6584419043432002,-0.15453821262352363,-0.4617768449519159,0.248
1293,0.0,1.0,0.0,0.0,0.0,1.5504753219166514,1.4682849517848917,0.8720146234975743,1.296102270874532,1.304914813923258,0.5503415006190077,2.6914178401239166,-1.5516343941216795,-1.5753284036116342,0.25
1294,0.0,1.0,0.0,0.0,0.0,2.1955855398125066,1.739557152471464,2.499077283133918,2.309869302150861,2.227123699090471,2.1050787590747024,1.376316227442555,-0.7663520403706732,-1.3949089368142213,0.252
1295,0.0,1.0,0.0,0.0,0.0,2.5188245626573553,2.6853855440120347,3.2052080180605067,2.847261932151852,2.7738572309382663,1.8451268720350713,1.5528898779553806,-1.3271948925300532,-1.4756434064393034,0.254
1296,0.0,1.0,0.0,0.0,0.0,0.6757348889247394,0.7382365542538896,1.2622782971516022,1.05861824259375,1.2885548462408642,0.29239378234408375,0.399919795644185,0.013136471403346093,-1.1603678193379532,0.256
1297,0.0,1.0,0.0,0.0,0.0,1.3392643209503798,1.2752603333169443,0.48554887984783607,0.8152542764795219,1.0429451840752064,1.1592136113120801,0.7541894736729283,-0.2627838387720305,-1.3085199199518933,0.258
1298,0.0,1.0,0.0,0.0,0.0,-0.16168050523354074,-0.14542592190031897,0.15780458024744753,-0.24119830792211672,-0.11141088388831687,-0.36523880949963405,0.6321943838024586,0.4958068789228695,0.5253504376244341,0.26
1299,0.0,1.0,0.0,0.0,0.0,0.8427643765643253,0.8705653739770014,1.7249450252635197,1.5007651095523442,1.0767637877945693,0.736955514878693,0.3760037683667606,-0.2912350297979357,-0.2900839618688249,0.262
1300,0.0,1.0,0.0,0.0,0.0,0.49992932880273216,0.4956026391543918,0.9366615563624928,0.721469584764674,0.4880396165572581,0.5454707539962926,0.9961308899019241,-0.10037198308119291,-0.0781155585929587,0.264
1301,0.0,1.0,0.0,0.0,0.0,-0.2674655987107743,-0.0838076975310636,-0.5960991978911071,-0.26032752304530665,-0.38973812544269193,-0.6355066352271791,-0.8119411227491018,-0.6115727789252635,0.3661318568836982,0.266
1302,0.0,1.0,0.0,0.0,0.0,0.1350851960306635,1.1678385743254909,1.1768537957943905,0.6939473890794318,0.6460473286206224,-0.1142446167009419,0.15972871069904193,-0.47151221386712805,0.45953394910720663,0.268
1303,0.0,1.0,0.0,0.0,0.0,-0.5837287661676888,-0.5227290820531184,-0.8684260165284696,-0.6703107113071892,0.0439715402882526,-0.43309943524206496,-0.16400424137780886,0.8248785124783067,-0.17861319094138256,0.27
1304,0.0,1.0,0.0,0.0,0.0,-1.018754075125648,-0.6319838218274845,-0.9005485266274698,-0.9605672384591826,-0.5239400227109057,-0.9900264847732074,-0.7832782307127761,0.1671342025453439,1.044122432116481,0.272
1305,0.0,1.0,0.0,0.0,0.0,-0.0462390246051211,0.10140789946069759,-0.2644882100316556,0.27247604342146686,0.2844739221176443,0.0724823833535827,-0.11441646256756166,0.007738970869540302,-0.34707650607807367,0.274
1306,0.0,1.0,0.0,0.0,0.0,0.17674720356206802,0.02838616716171775,0.3092766134631833,0.5560984992803103,0.18546168995577178,0.03025148789124478,0.2904597611367248,0.39952341089745796,-0.5752504502757997,0.276
1307,0.0,1.0,0.0,0.0,0.0,-0.8806850029730675,-0.8264943581355084,-0.8773712857033636,-0.8270271854599364,-0.7132521820215084,-0.5104066950517537,-1.3019422899112947,0.5877783907967461,1.057007128382002,0.278
1308,0.0,1.0,0.0,0.0,0.0,-0.25484504643355865,0.5250931364338772,-0.06980980158548497,-0.17587281200086005,0.4793627725551436,-0.2553852404517445,-0.08156658646890158,0.4707900228831762,-0.2958686788393211,0.28
1309,0.0,1.0,0.0,0.0,0.0,-0.3543987188044117,0.03576073391281737,-0.6339134152989362,-0.7241331673217261,-0.16866927671776755,0.6483311851545421,-0.5630213724425441,-0.052398228414925856,-1.0832359868401296,0.282
1310,0.0,1.0,0.0,0.0,0.0,1.2796414741639648,0.8973476537621555,0.2885709859926439,0.5697241655359782,0.39345194682304896,1.1705914954726668,0.15561173661055147,-1.8403302010258338,-0.8147657753306611,0.284
1311,0.0,1.0,0.0,0.0,0.0,0.9794493359831942,0.8909962954493021,1.475268843979067,0.9466696698326971,1.3528567103111568,0.962996991444508,0.709235508526913,0.42645689460231073,-1.3212914541563838,0.286
1312,0.0,1.0,0.0,0.0,0.0,0.7524662674454959,1.0485785366595868,1.2781687794049292,1.29290750682817,0.6902194299567287,0.2217351697362821,1.195022131417196,-0.11341948993127854,-1.062258835101633,0.288
1313,0.0,1.0,0.0,0.0,0.0,1.0499320208544867,0.7774945764773628,0.28548682193591335,0.7218350029463468,0.5417570024969397,0.43408218238570245,1.539811296416003,-0.696322031509993,-1.338039530936365,0.29
1314,0.0,1.0,0.0,0.0,0.0,-0.03349350075673908,0.07951966151997984,-0.33001932406416623,0.016266330785077648,-0.07508997205823337,-0.6347457344680151,-0.44536431354055406,0.47429775838504895,0.4692263411713683,0.292
1315,0.0,1.0,0.0,0.0,0.0,-0.016685102619153118,0.8546484176914745,0.38724072990983366,0.11959524521363549,0.4791029110169495,0.11102339378374738,0.06948902953456071,1.0509600082955328,-0.30090548428134606,0.294
1316,0.0,1.0,0.0,0.0,0.0,-0.801199053203867,-0.902164392747037,-0.8110185746998616,-0.7033678605096503,-0.815563652314932,-0.5786536218629366,-0.8943324684216152,0.4703502020814346,0.9368519266171118,0.296
1317,0.0,1.0,0.0,0.0,0.0,-0.3931605642916589,-0.7445273741524701,-0.5251749212307493,-0.31587391061340697,-0.7057676768540111,-0.27436349011811156,-0.8604332840580482,0.5016080833177965,0.6722343312357165,0.298
1318,0.0,1.0,0.0,0.0,0.0,-0.6004957271715434,-0.7898950381166457,-0.6862289005257177,-0.7375190676010261,-0.659864965600359,-0.409079861668604,-0.6004126112298978,0.43454805775222577,0.8055474588447105,0.3
1319,0.0,1.0,0.0,0.0,0.0,-0.42911126131885186,0.2857680600085233,-0.4561286473716263,-0.15846363240101788,-0.3653416253407309,-0.27931050959272,-1.0588879637001984,-0.12290803143347474,0.5561905539374273,0.302
1320,0.0,1.0,0.0,0.0,0.0,-0.8473893847828357,-0.7495674107505087,-0.7318808878262948,-0.752872996728341,-0.7417132912557386,-0.7544580124073852,-1.0043591197255155,0.6906090933024481,1.3144703902687982,0.304
1321,0.0,1.0,0.0,0.0,0.0,-0.8326883447188679,0.014772713687123157,-0.6623618725853754,-0.49244451898141395,-0.5395347518079302,-0.6697478099908408,-1.1374490210038093,0.5447955101706217,0.9366442840547579,0.306
1322,0.0,1.0,0.0,0.0,0.0,-0.5066047092397151,-0.49907649122641673,-0.45375560881541693,-0.6979253258666488,-0.43266327797880955,-0.31247979684439925,-0.6136086639151901,0.14565721297835854,0.7807523097441158,0.308
1323,0.0,1.0,0.0,0.0,0.0,-0.6517875626839507,-0.2776669524957016,-0.6000429838577859,-0.7782501512708603,-0.4497240635381602,-0.5861805263373118,-1.0166085322360112,-0.04866536182427832,1.0116162118591265,0.31
1324,0.0,1.0,0.0,0.0,0.0,0.38452170185970086,1.2289005345822934,0.32830093280080724,0.7815092063951974,0.2635802940690391,0.06475346119518323,-0.32430313019168966,-0.8602971826358593,-0.22019071335093535,0.312
1325,0.0,1.0,0.0,0.0,0.0,0.08671079347605541,0.6952454255632047,-0.3097472323468721,0.04976868909691743,0.09894359055317675,-0.15086503284807637,-0.5283905987322605,-1.2094708863632546,0.44402436456282945,0.314
1326,0.0,1.0,0.0,0.0,0.0,0.1452027920006171,0.37843658897647275,0.3786977390862189,-0.0015183675887937133,0.6078484587384902,0.013306561633886322,-0.3258324626793955,0.26937565353005205,0.2000803349246541,0.316
1327,0.0,1.0,0.0,0.0,0.0,-0.8468542320134133,-0.18949611087211027,-0.4769493424021412,-1.1219629439184389,-0.5998479107388281,-0.5931484000327228,-0.8117716866141605,0.5035760344521675,1.1374665712469083,0.318
1328,0.0,1.0,0.0,0.0,0.0,-0.756475162998672,-0.7799288797718588,-0.6532405471780475,-1.2301573128586116,-0.09646551295804301,-0.7255797214801596,0.20842750044644573,0.7918124906099293,-1.1512779537123603,0.32
1329,0.0,1.0,0.0,0.0,0.0,-0.863408334641014,-0.9056639698894444,-0.9132636124601283,-0.877385255297118,0.03600416540313674,-0.23919001828746814,-1.0779405806398645,0.7422498700133834,-1.4482750929866466,0.322
1330,0.0,1.0,0.0,0.0,0.0,-0.08325659689380539,-0.4234940707557042,-0.844151681320996,-0.29441679606313625,-0.06829594460314384,1.8377543538060508,-0.555098283274638,0.19251847930645405,-0.7189046830827696,0.324
1331,0.0,1.0,0.0,0.0,0.0,1.5486853043388882,1.2490232848499039,0.5811617180175275,1.2797496382237241,1.4870354325836417,1.7195098451099506,0.8638066316765357,-0.9448149825766047,-1.394391961482234,0.326
1332,0.0,1.0,0.0,0.0,0.0,0.1731609006146505,0.4224940723508391,1.1302433786390913,0.42363813332073574,0.8343585642409123,0.5291892022446978,0.4958017681115623,0.3821866839189126,-0.7947411917182869,0.328
1333,0.0,1.0,0.0,0.0,0.0,-0.7496824546484794,-0.4701997175170959,-0.4758530458297374,-0.9102984045136553,-0.5693143582629133,-0.446636727191705,-0.7377373314713472,-0.10725482669595425,3.195810041139649,0.33
1334,0.0,1.0,0.0,0.0,0.0,1.037629249655219,0.9346359738561713,1.6892162169815454,0.737568529318895,1.1626232824036509,0.9899331872377463,-0.49242456451791833,-0.16283935746144085,-0.2506575277202798,0.332
1335,0.0,1.0,0.0,0.0,0.0,2.0949229588516727,2.468458060237093,1.994892858129069,2.2504847581637084,2.3875628898136183,1.7117627752195514,0.6966579958434785,-1.0006232949801954,-1.5696562851128848,0.334
1336,0.0,1.0,0.0,0.0,0.0,1.450857458930354,2.239756838127286,1.940691297939807,2.0565771827290504,1.6756923868900004,0.6765482508626051,2.519462335391687,-1.7918211232333259,-1.5603926959155145,0.336
1337,0.0,1.0,0.0,0.0,0.0,1.8525612371976805,1.601256425509789,2.3306155609781998,2.2413684784358026,2.4079913654399023,2.1026223990731383,0.00472267482379748,0.27771537223453246,-1.3348586193566265,0.338
1338,0.0,1.0,0.0,0.0,0.0,2.1376282069929995,1.6118229994984168,2.237476047441681,2.218954976207487,2.007171110411171,1.3526599695533466,1.4301629654499286,-0.3971428869228468,-1.5084114176322634,0.34
1339,0.0,1.0,0.0,0.0,0.0,0.5607299168372771,0.522324265969847,1.1712940898660087,0.7391168865114157,0.8048864928852686,0.5803611276228847,0.2023416680686075,-0.2802032843529528,-0.3041350972491929,0.342
1340,0.0,1.0,0.0,0.0,0.0,0.141671603259372,0.32566220576287136,0.46653423095164653,0.519380032275537,0.8213976539268824,0.6952705587488406,-0.2917022479118261,0.5814705672267224,-0.892701340359244,0.344
1341,0.0,1.0,0.0,0.0,0.0,1.1220011854104122,0.7851052435633445,0.3098411175487427,0.6719466521644775,1.68373519942034,1.5761885649307192,-0.12941247926802044,0.45424405636425785,-1.5111377614898323,0.346
1342,0.0,1.0,0.0,0.0,0.0,0.5926114656049102,0.18040580097675374,-0.2379904565406677,0.11501490729248531,0.9173116937606919,1.0632193333536393,0.3887958314740809,0.4182096949589707,-1.3471314674384383,0.348
1343,0.0,1.0,0.0,0.0,0.0,1.6707160709573952,1.9139119991117222,0.21305032857954845,1.352102565443832,1.061460915870959,0.7979710566301881,0.4001356839643131,-2.119533530781527,-1.0832744298581323,0.35
1344,0.0,1.0,0.0,0.0,0.0,-0.4384332796929055,-0.5610236831918534,-0.2659978561862415,-0.6897833106722367,0.6614782224441412,0.24776124992702295,-0.05580387030178213,1.745782287318272,-0.9139596699078394,0.352
1345,0.0,1.0,0.0,0.0,0.0,1.4904303543212403,0.9703169282508454,1.3417202518495792,1.4585247889245554,1.4325092429591122,1.0500011736192068,0.29312736665638894,0.025413666196190447,-0.7631852122352258,0.354
1346,0.0,1.0,0.0,0.0,0.0,1.003281248047418,1.4346026140030121,1.186569667937443,1.4922314574477156,1.7238412699574248,0.9889349794035157,0.561599164279419,-0.16571049855932216,-1.2869541680979866,0.356
1347,0.0,1.0,0.0,0.0,0.0,0.7155203239102375,0.8332348378455019,1.681822866618546,0.7979677528024209,1.0093556058466011,0.646095066664419,0.38174342993873384,0.06602118948139213,-0.927259537871723,0.358
1348,0.0,1.0,0.0,0.0,0.0,0.5885023549450574,1.0869103584901796,0.2454785693841433,0.6520404904480787,0.505003297776779,0.4298256646248666,0.534206950007549,0.12014381363170311,-1.2097573028441093,0.36
1349,0.0,1.0,0.0,0.0,0.0,1.273936292438563,1.5028855846722287,0.03218692974264677,0.8099990655877616,1.0202290997386434,0.7207659515893642,1.802060665181528,-2.0712865356402945,-1.382659989390341,0.362
1350,0.0,1.0,0.0,0.0,0.0,0.13168792907474416,-0.18678746418127326,-0.7036952535755846,-0.47133058268061345,-0.0960676322348795,0.6436502679086628,0.7749266291949883,-0.7607008705317964,-0.4806688176949054,0.364
1351,0.0,1.0,0.0,0.0,0.0,1.635689873895153,1.7487999026084544,1.121967114110451,1.5221475094113746,1.1192776348381923,1.6592251483701128,2.137956821424769,-1.5794089511689189,-1.2854830633266365,0.366
1352,0.0,1.0,0.0,0.0,0.0,1.627892975455942,1.2439483830478584,1.7471122911570258,1.47369515056136,2.6779683442227706,2.0317803853297844,0.884702419085361,0.30864909523374,-1.4897222904972758,0.368
1353,0.0,1.0,0.0,0.0,0.0,2.372311932607033,2.614368856586997,3.183757553497994,2.7921855313683928,2.762005482901523,1.9016385016652992,1.1873490800854698,-1.6637892141560506,-1.2396144405692522,0.37
1354,0.0,1.0,0.0,0.0,0.0,-0.24592793496347154,-0.1892913991630989,-0.4568661050992692,-0.43005371267436804,0.21286852854845834,-0.36523737788052724,-0.9116080386986912,0.5190649256692075,0.6830629139762195,0.372
1355,0.0,1.0,0.0,0.0,0.0,-0.47258413614419725,0.07928463214942559,-0.46628446259148254,-0.21504141980312802,-0.056440224638206374,-0.5176345038374421,-0.7494667208134677,0.24959741082844852,0.40577627448599385,0.374
1356,0.0,1.0,0.0,0.0,0.0,-0.792195346298246,0.573724797225924,-0.5538869755775212,-0.3816977117857962,-0.5087594846517972,-0.7903300039621999,-0.8540487900721434,0.02713849488991818,0.5743906189180952,0.376
1357,0.0,1.0,0.0,0.0,0.0,-0.5714852001284692,-0.375672648664608,-0.7258162945633471,-0.7545090788781942,-0.4809119094946166,-0.45978860167474533,-0.8125387449382047,0.24775703024264256,1.2319428140744728,0.378
1358,0.0,1.0,0.0,0.0,0.0,1.3869390653296156,1.8140409278086274,2.142583272109857,1.5559064499646735,1.777892481103478,1.404483991306989,0.41540301541562913,-0.14169497442880102,-1.4546324500308607,0.38
1359,0.0,1.0,0.0,0.0,0.0,0.6124117597358197,0.5237826021735051,1.0068861158835258,0.43327857311151285,1.3610656786825766,0.9462896116159889,0.7351984215083683,1.5029828806403758,-1.749323746608772,0.382
1360,0.0,1.0,0.0,0.0,0.0,2.8823649102124644,2.0201704556420603,2.3599642392820988,1.9763076160481101,2.8737564579337085,2.742172841662624,1.4637455203822622,-0.3750871342484673,-1.6839845997786453,0.384
1361,0.0,1.0,0.0,0.0,0.0,1.2970133380332225,1.1132270649757916,0.7880693623874239,1.2407538427665876,1.6588268685360592,1.8416070251587917,0.6223469212698546,0.1468509908264564,-1.3881779935411311,0.386
1362,0.0,1.0,0.0,0.0,0.0,-0.8017774388665778,-0.5505666652132191,-0.7590075298267358,-1.0168371661617792,-0.3513865444002767,-0.1899751062597854,-0.3264399748808519,1.3733577756511517,2.312374608844638,0.388
1363,0.0,1.0,0.0,0.0,0.0,0.032517829388072426,0.15926530404620756,-0.3293006220340461,0.022686426822558666,-0.5542581671940483,0.12195260180463485,-0.645824070763285,0.05943603569476945,2.7389387051177025,0.39
1364,0.0,1.0,0.0,0.0,0.0,-0.7690971409469427,-0.6304244393488073,-0.9109095274811786,-1.114722959173623,-0.7998446772374086,-0.12287059952239208,-1.175186608697712,0.5741793381907964,3.0825069844972295,0.392
1365,0.0,1.0,0.0,0.0,0.0,0.5142567129797817,1.6384441166159158,0.5403716645585817,0.7850769031498426,0.5748584508654538,0.2799613141866046,0.1917301306163581,-1.7295991885132822,0.8486360654282372,0.394
1366,0.0,1.0,0.0,0.0,0.0,1.0189266355710922,1.6744154608941235,1.2886496074884828,1.204800531395057,1.9079172511718459,1.0591648466034835,0.7199398937892225,0.2941585349279501,-1.5454251221110895,0.396
1367,0.0,1.0,0.0,0.0,0.0,0.9108178598286882,0.7964224679471263,1.2527193211861885,1.0198219042223156,1.3073046203480359,1.0438504042903385,0.14651695662225292,0.22511178056682676,-0.8341648722694859,0.398
1368,0.0,1.0,0.0,0.0,0.0,2.224891590328538,1.6670604746814606,1.9700438317200244,1.7367298861934786,2.565929188113781,1.8028273190601982,0.6621960227989876,-0.49491060247750646,-1.5285410225150218,0.4
1369,0.0,1.0,0.0,0.0,0.0,1.566585306706638,1.5653209480388104,0.20093598302280716,1.0885951535639147,1.4174517174113244,1.74883111149039,2.039034114824675,-1.0307387713860587,-1.6333788731379852,0.402
1370,0.0,1.0,0.0,0.0,0.0,1.879689398502691,1.8151055974698846,2.739232070497073,2.5518774216077595,1.8258805041291872,1.6669653057307003,0.33347427138971136,-0.4832268602133958,-1.2647807687044699,0.404
1371,0.0,1.0,0.0,0.0,0.0,0.513924510959131,-0.07743914936663164,0.33646908225669653,0.14760219748310727,-0.16179786848125965,1.1295075727231372,0.5770060671916684,-0.6152794759799011,-0.32112519649854704,0.406
1372,0.0,1.0,0.0,0.0,0.0,-0.6381104938574018,-1.109173183434628,-0.7594470671775132,-0.8604666180154472,-0.5337679407548904,0.3381028143051232,-0.40517922779298726,1.4515197892798557,-0.17413470719396792,0.408
1373,0.0,1.0,0.0,0.0,0.0,-0.6159629847881719,-0.8549888817723487,-0.6756099766504254,-0.627035261209773,0.4065397107714793,0.2509158727975621,-0.8657980622890166,1.5503533304870412,-1.295666214245326,0.41
1374,0.0,1.0,0.0,0.0,0.0,1.0025860807696017,0.9495986614257644,0.4462695200758878,0.9236375990733552,0.29503793057573835,0.3880365266106132,0.4852535994729741,-0.9695401024104858,-0.5394194176729696,0.412
1375,0.0,1.0,0.0,0.0,0.0,-0.85638160199452,-0.8001609661048078,-0.8888727782202775,-0.7701394645633809,-0.6319895182971778,-0.5205068544912803,-0.5821828426339323,1.079371894211629,1.0362964167071942,0.414
1376,0.0,1.0,0.0,0.0,0.0,-1.2294730625208439,-1.06144169424647,-1.1036511887067328,-1.1603676111895895,-1.0615114921489759,-1.1774293793466915,-0.7857520038429108,0.5008641469365958,0.8473566027779076,0.416
1377,0.0,1.0,0.0,0.0,0.0,-1.0587759560686314,-0.7839444687555586,-0.9902620530852957,-0.992055840863568,-0.8236278332094196,-1.1110432729678101,-1.08122570691456,0.19354927554073417,0.9153869583324346,0.418
1378,0.0,1.0,0.0,0.0,0.0,-0.7089587120618213,-0.6757241478562235,-0.7536677951543703,-0.6700149190062696,-0.8480243069504869,-0.7147308905812301,-1.046325493777897,-0.1584868453016279,1.3674738196206695,0.42
1379,0.0,1.0,0.0,0.0,0.0,-1.0330225329749663,-0.3148807043348134,-1.0736600798306553,-0.9509738182772335,-0.5774473770667541,-0.9768270413833224,-1.1233848985500579,-0.43590827973125906,1.636257273338598,0.422
1380,0.0,1.0,0.0,0.0,0.0,-0.8748352634909307,-0.7737090884111604,-0.8950831454931678,-0.9094034804957204,-0.5090906897462087,-0.5925966554362252,-0.7728653031954771,1.1384024420075052,1.347918072577643,0.424
1381,0.0,1.0,0.0,0.0,0.0,-1.1170256574928157,-0.5043440038094785,-0.7288661907648928,-0.8070544275183459,-0.7129546372193741,-0.9944399960032435,-0.9945267284335281,-0.3022534951712602,1.5424373687281037,0.426
1382,0.0,1.0,0.0,0.0,0.0,-0.838330257211392,0.2306190376730566,-0.355112152163073,-0.40672394605722517,-0.7143443305685067,-0.5747398814985503,-0.8391778808233953,0.24174164778600618,0.7014050620011436,0.428
1383,0.0,1.0,0.0,0.0,0.0,-0.5705367474153097,0.11155229851056317,0.351562486301363,-0.021383579350028305,0.23729181343532196,-0.20454545161912635,-0.4083158484064887,0.3607303015737938,-0.6254174498413521,0.43
1384,0.0,1.0,0.0,0.0,0.0,-0.20099793538805985,0.16935163226533545,-0.6031426251466202,-0.022673990356603318,0.08421338302841916,0.007833510833040234,0.2174000127268947,1.0202104892753314,-0.47172747134849696,0.432
1385,0.0,1.0,0.0,0.0,0.0,-0.7797821683612534,-0.7196797888214769,-0.8242291224505013,-0.55806744748331,-0.3781194859633482,-0.07509510744879482,-0.6972757866313635,1.3988974991270828,1.4563679757620736,0.434
1386,0.0,1.0,0.0,0.0,0.0,-1.0519468431154553,-0.7547241655128338,-1.0517017552277386,-1.0834629240900653,-0.6215242222127288,-0.8852650647566097,-0.47927865452513685,0.575930280663139,1.0226745468179832,0.436
1387,0.0,1.0,0.0,0.0,0.0,-1.180457743190448,-1.0972449485568094,-1.1733383865278852,-1.1511829961488858,-1.0585858335394895,-1.0570127120504056,-0.3656714742568901,0.8066517470278498,0.9501219805162378,0.438
1388,0.0,1.0,0.0,0.0,0.0,-0.9520137204127569,-0.5677082766119708,-0.8525634188618209,-0.7918387578596775,-0.8994036194721334,-0.6437492975749125,-0.5075618825787122,1.1438070833680019,0.5027623371508556,0.44
1389,0.0,1.0,0.0,0.0,0.0,-0.9968973038454494,-0.9766903598546874,-1.1205040872701832,-1.0451873458463194,-0.9241034838367851,-1.0682074107258728,-0.3731004132350442,1.2047022846362898,0.4227002497204058,0.442
1390,0.0,1.0,0.0,0.0,0.0,-0.0031732322590991707,0.16872978714796677,-0.4109071091474255,0.38339111801831005,-0.3108294573685272,-0.1425251526983872,-0.1551821150359303,0.1470757644507468,0.1955077030077251,0.444
1391,0.0,1.0,0.0,0.0,0.0,-0.7143262067480229,-0.1283992497595718,-0.5037010606268097,-0.7675997790043505,-0.35584996478907954,-0.46640379628420015,-0.4951884557900788,0.28124119503482276,1.734078919849146,0.446
1392,0.0,1.0,0.0,0.0,0.0,1.7053848618262684,1.7089043400364246,1.1233089862558676,1.5233698625930001,1.1728265668556936,1.52604692634207,1.025310533783524,-1.4592704668329266,-0.9307419210152968,0.448
1393,0.0,1.0,0.0,0.0,0.0,1.4364957491766182,1.6065963634767844,2.3442981899807185,1.0060066980936802,2.004597074462821,2.117419471212415,1.0502904330866922,-0.023773191391305418,-1.4572718594455927,0.45
1394,0.0,1.0,0.0,0.0,0.0,0.6704122308208714,0.9872897123577895,-0.17670190786825168,0.6632067961555826,-0.028248408391267625,0.032951644688127904,-0.09416728587791291,-2.012226090587143,2.1071118775437103,0.452
1395,0.0,1.0,0.0,0.0,0.0,1.628234880635844,1.8919188047983435,0.5159819179763095,1.038525965110523,1.1006507558692769,1.5908759918742696,1.026217412432431,-1.5601985620941163,-0.9555226043176417,0.454
1396,0.0,1.0,0.0,0.0,0.0,0.33450680566124075,0.7896054425892534,-0.3150816688537472,0.0036503733490478086,0.5378419923481329,1.0374979890259028,1.1792929283464377,-0.6336896657403718,-0.6858312067037257,0.456
1397,0.0,1.0,0.0,0.0,0.0,-0.828079770553076,-0.6421679958701082,-0.9871134441496411,-0.9299916276587127,-0.49499700595590135,-0.5142467945557091,-0.6074592829410834,1.1797303884932009,1.3615159471126081,0.458
